"action_plan_id"	"co2_target_CoM2030"	"reduction_type_CoM2030"	"emission_inventory_id"	"bei_flag"	"inventory_year"	"population_in_the_inventory_year"	"emission_measure"	"aux"	"last_mei_year"	"last_mei_population"	"last_mei_emission_measure"	"population2030"	"country"	"country_code"	"natemis_base"	"natemis.05"	"year"	"natemis_last"	"emissions.2005_fx"	"emissions.trend"	"baseline_emissions_2005"	"emis_target"	"organisation_id"	"organisation_name"
"9726"	0.31	"absolute"	"72749"	"TRUE"	2010	313333	268388.93363	"9726 2010 "	NA	NA	NA	313333	"by"	"BLR"	68387761.9475932	62314480.9156799	2005	NA	0.911193452469355	NA	244554.239038888	185188.3642047	"19312"	"Brest"
"9735"	0.3	"absolute"	"29766"	"TRUE"	2015	2616	4399.78219	"9735 2015 "	NA	NA	NA	2616	"ua"	"UKR"	204407494.994203	305653820.58122	2005	NA	1.49531611152462	NA	6579.06519590608	3079.847533	"19468"	"Shchaslyvtseve"
"9801"	0.3	"absolute"	"61372"	"TRUE"	2000	24011	115512.37510563	"9801 2000 "	2015	23061	99261.33454973	23061	"cz"	"CZE"	131641321.406691	131079393.170079	2005	117233373.132775	0.995731368915119	1.89055147639088	115019.295390566	80858.662573941	"19269"	"Chrudim"
"9995"	0.4	"absolute"	"30115"	"TRUE"	2015	71259	578753.974305	"9995 2015 "	NA	NA	NA	71259	"gr"	"GRC"	73696734.1894981	106864748.526955	2005	NA	1.4500608432956	NA	839228.476041386	347252.384583	"19029"	"Kifissia"
"10085"	0.4	"absolute"	"30879"	"TRUE"	2011	13064	41738.49866	"10085 2011 "	NA	NA	NA	13064	"it"	"ITA"	442067122.078198	506738030.205241	2005	NA	1.14629205588287	NA	47844.5094384358	25043.099196	"18245"	"Grammichele"
"10097"	0.43	"absolute"	"30962"	"TRUE"	2007	11769	41115.18635	"10097 2007 "	NA	NA	NA	11769	"it"	"ITA"	503156824.739291	506738030.205241	2005	NA	1.0071174736978	NA	41407.8226074263	23435.6562195	"18415"	"PONZANO VENETO"
"10133"	0.3	"absolute"	"31109"	"TRUE"	2013	68800	191175.035	"10133 2013 "	NA	NA	NA	68800	"ua"	"UKR"	284201941.020364	305653820.58122	2005	NA	1.07548111558928	NA	205605.13991462	133822.5245	"19202"	"Druzhkivka"
"10145"	0.55	"absolute"	"31179"	"TRUE"	2005	273	578.65077	"10145 2005 "	NA	NA	NA	273	"es"	"ESP"	377629623.667267	377629623.667267	2005	NA	1	NA	578.65077	260.3928465	"18074"	"Riner"
"10158"	0.4	"absolute"	"31139"	"TRUE"	2005	133	777.986	"10158 2005 "	2010	120	628.146	120	"es"	"ESP"	377629623.667267	377629623.667267	2005	305996198.976212	1	1.81030771898824	777.986	466.7916	"19682"	"Conesa"
"27420"	0.41	"absolute"	"35397"	"TRUE"	2011	996	3344.91358	"27420 2011 "	NA	NA	NA	996	"it"	"ITA"	442067122.078198	506738030.205241	2005	NA	1.14629205588287	NA	3834.24786436873	1973.4990122	"15157"	"Santa Domenica Vittoria"
"27890"	0.3	"absolute"	"35817"	"TRUE"	2011	3630	17207.117	"27890 2011 "	NA	NA	NA	3630	"it"	"ITA"	442067122.078198	506738030.205241	2005	NA	1.14629205588287	NA	19724.3815217471	12044.9819	"18956"	"POZZONOVO"
